id,created_date,grabbed_date,tweet_age_hours,tweet_id,user_sn,tweet_text,n_retweets.x,n_favorites,created_day,dist_mean,dist_max,n_retweets.y,n_known_retweets,n_domestic,n_same_continent,n_other_continents,max_reach,per_domestic,per_same_continent,per_other_continent,unique_countries,tweeter_city,tweeter_country,tweeter_continent,geo_dist_group,global
1688,2019-08-14T08:06:16Z,2019-08-16T14:29:27Z,54.3863888888889,1161549586965630977,AntonioRigozzi,2/2 Look forward to presenting my thoughts at the upcoming ISLJ Annual Sports Conference https://t.co/tQWFPe6Osa - hope the availability of the full opinion in English will facilitate stimulating discussions #ISLJConf19 #sportslaw,2,11,2019-08-14,615.2538914971785,615.2538914971785,1,1,0,1,0,2,0,1,0,1,Zurich,CHE,Europe,Short distance,FALSE
1689,2019-08-14T08:05:38Z,2019-08-16T14:29:27Z,54.3969444444444,1161549425782771714,AntonioRigozzi,"1/2 Remember #Pechstein? while the ECtHR decision has become final and the discussions have subsided somewhat, the official English translation has been published https://t.co/oYnmzQtREY #sportslaw",10,17,2019-08-14,865.0265310113759,1291.1047301715096,4,4,0,4,0,2,0,1,0,2,Zurich,CHE,Europe,Short distance,FALSE
1690,2019-08-14T07:51:58Z,2019-08-16T14:29:27Z,54.6247222222222,1161545989053911040,nisportslaw,"Sad state of affairs. 

#Gambling #regulation #football #sportslaw https://t.co/ad9ONzbxPA",2,3,2019-08-14,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
1691,2019-08-16T07:01:46Z,2019-08-17T08:30:07Z,25.4725,1162258131642015744,roca_toni,"So happy to end the week with my recent article on #FIFA's Clearing House being published in @LawInSport, the leading #sportslaw website in the world. 

Enjoy what's left of summertime! ☀️⛵️⚽️

https://t.co/3iP94d3YAH https://t.co/ispzL6uEVI",1,1,2019-08-16,9250.522157085747,9250.522157085747,1,1,0,0,1,3,0,0,1,1,Barcelona,ESP,Europe,Medium distance,TRUE
1703,2019-08-15T20:36:25Z,2019-08-17T08:30:07Z,35.895,1162100754712289287,LKKSportsLaw,"1/3 #sportslaw Published today, Supreme Court decision rejecting X’s appeal against criminal charges for illegally selling doping substances to gym customers and bodybuilders https://t.co/LAbwieIu52 https://t.co/lSTW7U8hb1",3,1,2019-08-15,0,0,2,2,2,0,0,1,1,0,0,1,Zurich,CHE,Europe,Short distance,FALSE
1707,2019-08-15T15:46:04Z,2019-08-17T08:30:07Z,40.7341666666667,1162027686732025856,EskaLaw,"یادداشتی خواندنی از دنیل جی، وکیل شناخته شده #حقوق‌ورزش در انگلستان:

تاثیر مسائل مرتبط با #حق‌تصویر در قرارداد بازیکنان در #فوتبال، و به طور خاص در پروسه بی‌سرانجام انتقال پائولو #دیبالا به باشگاه #تاتنهام

#ImageRights
#sportslaw
#Dybala

https://t.co/3xnGN49TVd",1,5,2019-08-15,0,0,1,1,1,0,0,1,1,0,0,1,Tehran,IRN,Asia,Short distance,FALSE
1714,2019-08-16T21:48:00Z,2019-08-18T07:33:02Z,33.7505555555556,1162481158795530240,LawInSport,"Rugby union - is the practice and expression of religious beliefs compatible with professional playing obligations? - LawInSport - By Jonathan Collins

https://t.co/aEkEBVnVjl

#sportslaw",1,2,2019-08-16,9226.299810672155,9226.299810672155,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1718,2019-08-16T17:01:01Z,2019-08-18T07:33:02Z,38.5336111111111,1162408936026333184,LawInSport,"FIFA’s clearing house: the future of solidarity mechanism &amp; training compensation - LawInSport - By Toni Roca

@roca_toni 

https://t.co/BRGRYsdAZx

#sportslaw",3,7,2019-08-16,5182.340846848292,9226.299810672155,2,2,0,1,1,3,0,0.5,0.5,2,London,GBR,Europe,Medium distance,TRUE
1730,2019-08-19T07:49:01Z,2019-08-20T16:08:48Z,32.3297222222222,1163357184568283137,nisportslaw,"Great to see cricket has adopted a HIA protocol, Archer is amazing to watch but remember the duke is traveling at over 90mph It’s positive that #Concussion is being discussed in the main media but 1 key flaw in the HIA is that the Dr isn’t independent from the teams #sportslaw 🏏",3,8,2019-08-19,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
1738,2019-08-18T15:27:35Z,2019-08-20T16:08:48Z,48.6869444444444,1163110199789531142,lexsportivablog,"“Is this fight against agents really ‘for the good of the game’ or is this another narrative motivated by political reasons?” 

Find out more in our latest article by 
@USeckelmann
 
https://t.co/lKJL1xh7l5…

 #Lexsportiva  #sportslaw",2,4,2019-08-18,6805.627251176963,6805.627251176963,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1739,2019-08-18T15:26:58Z,2019-08-20T16:08:48Z,48.6972222222222,1163110042041802752,lexsportivablog,"What do you think about multiple representation? 
#lexsportiva #sportslaw #Raiola #Pogba https://t.co/Ru4uPx7HeX",2,1,2019-08-18,6805.627251176963,6805.627251176963,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1747,2019-08-17T18:46:00Z,2019-08-20T16:08:48Z,69.38,1162797743900897285,LawInSport,"Rugby union - is the practice and expression of religious beliefs compatible with professional playing obligations? - LawInSport - By Jonathan Collins

https://t.co/aEkEBVnVjl

#sportslaw",1,2,2019-08-17,9226.299810672155,9226.299810672155,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1757,2019-08-20T02:45:07Z,2019-08-21T06:34:01Z,27.815,1163643094086144000,getDeestweets,"1️⃣3️⃣ That’s how early this starts, and how young a player can draw the attention and dollars from a corporation like Nike. Competition for promising prospects is underway years before colleges will put the players' names on a recruiting board. #sportslaw https://t.co/9c8t69SU2T",2,6,2019-08-20,1908.2622900596696,1908.2622900596696,4,4,4,0,0,1,1,0,0,1,Miami,USA,North America,Short distance,FALSE
1775,2019-08-19T21:10:02Z,2019-08-21T06:34:01Z,33.3997222222222,1163558764768911360,LawInSport,"State aid in Spanish football - EU General Court overrules European Commission on Barcelona and Real Madrid decisions - LawInSport - By Benoît Keane

https://t.co/gLENdTRB6k

#sportslaw https://t.co/y9wr3b0BLv",9,17,2019-08-19,3162.821382704036,9226.299810672155,3,3,2,0,1,3,0.6666666666666666,0,0.3333333333333333,2,London,GBR,Europe,Medium distance,TRUE
1778,2019-08-19T18:31:01Z,2019-08-21T06:34:01Z,36.05,1163518747661033474,LawInSport,"Rugby union - is the practice and expression of religious beliefs compatible with professional playing obligations? - LawInSport - By Jonathan Collins

https://t.co/aEkEBVnVjl

#sportslaw",1,1,2019-08-19,9226.299810672155,9226.299810672155,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1787,2019-08-20T12:20:08Z,2019-08-21T16:01:19Z,27.6863888888889,1163787801545998336,sportslawMELB,"#sportslaw Smith: much debate on need for indy #concussion medicos - agreed; but also pls respect professional integrity of Dr Saw. Diagnosing via twitter is no diagnosis at all &amp; team docs know that their primary duty is to the patient, not the protocol https://t.co/33nxcgXiG0",2,4,2019-08-20,0,0,1,1,1,0,0,1,1,0,0,1,Melbourne,AUS,Oceania,Short distance,FALSE
1788,2019-08-20T08:02:01Z,2019-08-21T16:01:19Z,31.9883333333333,1163722843533828096,LawInSport,"State aid in Spanish football - EU General Court overrules European Commission on Barcelona and Real Madrid decisions - LawInSport - By Benoît Keane

https://t.co/gLENdTRB6k

#sportslaw https://t.co/hvfkvFZNT4",3,2,2019-08-20,4792.153407996206,9226.299810672155,2,2,0,1,1,3,0,0.5,0.5,2,London,GBR,Europe,Medium distance,TRUE
1790,2019-08-20T06:10:19Z,2019-08-21T16:01:19Z,33.85,1163694732985245696,nandankamath,A section of the @SportsLawIndia  report on the future of data rights in sport features on @LawInSport #SportsLaw #Data #AthleteRights https://t.co/zsLyoG5xRf,1,5,2019-08-20,8040.693839834909,8040.693839834909,1,1,0,0,1,3,0,0,1,1,Bangalore,IND,Asia,Medium distance,TRUE
1796,2019-08-21T09:13:47Z,2019-08-22T10:57:05Z,25.7216666666667,1164103291283955712,Ant1Duval,"This is the 1st important change triggered by the #Mutu/#Pechstein decision of the #ECtHR.

#CAS appeal hearings will from now on be public (at least in disciplinary cases) if requested.

The start of a new era for global sports justice!

#Sportslaw #TransnationalLaw #DueProcess https://t.co/ek0WNp1PyO",21,45,2019-08-21,1878.993846963719,8961.891486984547,6,6,1,4,1,3,0.16666666666666666,0.6666666666666666,0.16666666666666666,5,Amsterdam,NLD,Europe,Medium distance,TRUE
1798,2019-08-21T08:02:01Z,2019-08-22T10:57:05Z,26.9177777777778,1164085230690549765,LawInSport,"State aid in Spanish football - EU General Court overrules European Commission on Barcelona and Real Madrid decisions - LawInSport - By Benoît Keane

@KeaneLegal 

https://t.co/gLENdTRB6k

#sportslaw https://t.co/f7eb929gKk",5,3,2019-08-21,4613.149905336078,9226.299810672155,2,2,1,0,1,3,0.5,0,0.5,2,London,GBR,Europe,Medium distance,TRUE
1799,2019-08-21T06:36:05Z,2019-08-22T10:57:05Z,28.35,1164063604091576320,vijdantahir,"Had the privilege of discussing #SportsLaw in #Pakistan with @salnaseer, Senior GM Legal Affairs &amp; Secretary to the Board at @TheRealPCB. Deeply insightful for those interested in the legal aspects that govern sports internationally. 
@courtingthelaw @ICC
 https://t.co/aX6AOxW2En",3,6,2019-08-21,6298.576714948097,6298.576714948097,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1811,2019-08-20T23:42:04Z,2019-08-22T10:57:05Z,35.2502777777778,1163959414937702400,sportslawMELB,"#sportslaw Sun Yang #doping case at CAS to be heard in public. Only 2nd time CAS at Lausanne has had a public hearing. First was in 1999, also a swimming/FINA tampering with a sample allegation, involving Irish swimmer Michelle Smith de Bruin https://t.co/ee5ay1RYfl via @theage",8,19,2019-08-20,16344.38818447119,16344.38818447119,1,1,0,0,1,3,0,0,1,1,Melbourne,AUS,Oceania,Long distance,TRUE
1814,2019-08-20T18:16:01Z,2019-08-22T10:57:05Z,40.6844444444444,1163877360858521602,LawInSport,"Physiological and performance data in sport and the legal issues it raises - LawInSport - By Abhinav Shrivastava

@gobbledygoo 

https://t.co/Q1grElYqci

#sportslaw",2,2,2019-08-20,6449.759909932809,6449.759909932809,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1815,2019-08-20T17:57:01Z,2019-08-22T10:57:05Z,41.0011111111111,1163872578609569792,LawInSport,"Controversy in African football: Why the 2019 Champions League final highlights fundamental concerns over due process at CAF - LawInSport - By Chris Bond, Farai Razano

https://t.co/izEQlZfDgM

#sportslaw",4,5,2019-08-20,5905.6505919802985,6805.627251176963,2,2,0,0,2,3,0,0,1,2,London,GBR,Europe,Medium distance,TRUE
1819,2019-08-22T04:18:01Z,2019-08-23T06:25:26Z,26.1236111111111,1164391248049799173,BatasSportiva,"NEW: @MickeyInglesLaw discusses racism in Philippine sports and how we can move forward in fixing it. #sportslaw 

https://t.co/kX9YC4Mw2M",1,3,2019-08-22,0,0,1,1,1,0,0,1,1,0,0,1,Manila,PHL,Asia,Short distance,FALSE
1827,2019-08-21T18:27:38Z,2019-08-23T06:25:26Z,35.9633333333333,1164242673600876544,DrTab3,"When you can't pay the athletes directly, you pay them indirectly...or under the table. This is what a manipulated market for college athlete services looks like. #sportslaw https://t.co/yaSVbt9lW9",6,16,2019-08-21,541.0085732526614,541.0085732526614,1,1,1,0,0,1,1,0,0,1,Atlanta,USA,North America,Short distance,FALSE
1828,2019-08-21T18:24:49Z,2019-08-23T06:25:26Z,36.0102777777778,1164241963236773888,DrTab3,New issue of @JLASjournal is out with contributions from @MarcEdelman @RulingSports @ammoorman @jflevine @IanPGunn @dwil142 @_Aicher and more! Please read and cite liberally! #sportslaw https://t.co/bcu7z8p9ya,5,15,2019-08-21,541.0085732526614,541.0085732526614,1,1,1,0,0,1,1,0,0,1,Atlanta,USA,North America,Short distance,FALSE
1829,2019-08-21T18:21:31Z,2019-08-23T06:25:26Z,36.0652777777778,1164241133339402245,ALTib_Sportslaw,"🏊🏼‍♂️ The hearing in the CAS-procedure between @wada_ama, the swimmer Sun Yang and @fina1908 will be held in public. 

It is only the second time that a hearing is held in public (after Michelle Smith De Bruin vs. FINA in 1999). 

#SportsLaw https://t.co/jAonP4uMwl",2,3,2019-08-21,4763.650189275822,9527.300378551645,2,2,1,0,1,3,0.5,0,0.5,2,Bruxelles,BEL,Europe,Medium distance,TRUE
1830,2019-08-21T18:18:48Z,2019-08-23T06:25:26Z,36.1105555555556,1164240452087951361,ALTib_Sportslaw,"🎾 A Chilean tennis player has been suspended for 8 years &amp; fined $12,500 after being found guilty of failing to co-… https://t.co/mEclKQfIPr",1,2,2019-08-21,0,0,1,1,1,0,0,1,1,0,0,1,Bruxelles,BEL,Europe,Short distance,FALSE
1832,2019-08-21T17:39:00Z,2019-08-23T06:25:26Z,36.7738888888889,1164230435146219520,LawInSport,"Controversy in African football: Why the 2019 Champions League final highlights fundamental concerns over due process at CAF - LawInSport - By Chris Bond, Farai Razano

https://t.co/izEQlZfDgM

#sportslaw",2,5,2019-08-21,9226.299810672155,9226.299810672155,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1834,2019-08-21T16:43:57Z,2019-08-23T06:25:26Z,37.6913888888889,1164216578466037760,SportsLawExper1,"We are delighted that the Olympian @Markdry has instructed us for his legal representation.
Instructed attorneys in the matter against #UKAD are @LawTop20 and @athleteslawyer 
#sportslaw #antidoping",5,3,2019-08-21,23.58773389322597,47.17546778645194,2,2,2,0,0,1,1,0,0,1,Manchester,GBR,Europe,Short distance,FALSE
1836,2019-08-21T14:46:50Z,2019-08-23T06:25:26Z,39.6433333333333,1164187107067408384,nisportslaw,"A Facebook advert for a #gambling app featuring young football players has been banned by the advertising regulator.

The Advertising Standards Authority (ASA) upheld a complaint against Football Index, a Jersey-based website. 

#football #sportslaw  https://t.co/kqf0dVt5pw",2,3,2019-08-21,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
1848,2019-08-23T06:37:49Z,2019-08-24T08:32:09Z,25.9055555555556,1164788815929626625,sportslawMELB,"#sportslaw First for Australia in terms of sports integrity #epsorts Six people arrested, allegations that players were deliberately throwing games in a CS:Go tournament and subsequently betting on them https://t.co/wIn8Ng20LM",15,31,2019-08-23,10455.24225905357,17213.16024455352,5,5,2,0,3,3,0.4,0,0.6,4,Melbourne,AUS,Oceania,Long distance,TRUE
1859,2019-08-22T15:44:01Z,2019-08-24T08:32:09Z,40.8022222222222,1164563886592450567,LawInSport,"Powerlifting Athlete, Michael Bond, Accepts Sanction for Anti-Doping Rule Violation - LawInSport

https://t.co/rPfzN7eZkj

#sportslaw https://t.co/l9CnIXX5f1",2,2,2019-08-22,358.0070053202566,358.0070053202566,1,1,0,1,0,2,0,1,0,1,London,GBR,Europe,Short distance,FALSE
1868,2019-08-22T09:56:37Z,2019-08-24T08:32:09Z,46.5922222222222,1164476460704382977,TMCAsser,"Prof. Ulrich Haas, a leading academic voice in #InternationalSportsLaw &amp; a prominent #CAS arbitrator, will deliver a keynote lecture during this year’s #ISLJconf2019. Register now to listen to him &amp; other experts speak on various aspects of #sportslaw. https://t.co/TihXY7Ia1V https://t.co/OpI0ObwTKt",7,15,2019-08-22,375.40967653419403,712.392833789448,8,8,2,6,0,2,0.25,0.75,0,4,Amsterdam,NLD,Europe,Short distance,FALSE
1871,2019-08-22T08:56:59Z,2019-08-24T08:32:09Z,47.5861111111111,1164461453983846403,nisportslaw,"Number of people being treated for problem gambling reaches record levels via the ⁦@IrishTimes⁩ 

The law makers need to take a long hard look at themselves. 

#sportslaw #gambling #betting  https://t.co/Vw92VHrboK",3,2,2019-08-22,0,0,1,1,1,0,0,1,1,0,0,1,Dublin,IRL,Europe,Short distance,FALSE
1872,2019-08-22T08:02:01Z,2019-08-24T08:32:09Z,48.5022222222222,1164447619449589760,LawInSport,"State aid in Spanish football - EU General Court overrules European Commission on Barcelona and Real Madrid decisions - LawInSport - By Benoît Keane

@KeaneLegal 

https://t.co/gLENdTRB6k

#sportslaw https://t.co/36PpimLI11",1,1,2019-08-22,9226.299810672155,9226.299810672155,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1875,2019-08-22T06:23:00Z,2019-08-24T08:32:09Z,50.1525,1164422700833628160,LawInSport,"Controversy in African football: Why the 2019 Champions League final highlights fundamental concerns over due process at CAF - LawInSport - By Chris Bond, Farai Razano

https://t.co/izEQlZfDgM

#sportslaw",2,5,2019-08-22,7115.986871727895,9226.299810672155,2,2,0,0,2,3,0,0,1,2,London,GBR,Europe,Medium distance,TRUE
1876,2019-08-22T06:03:00Z,2019-08-24T08:32:09Z,50.4858333333333,1164417668356747266,LawInSport,"Physiological and performance data in sport and the legal issues it raises - LawInSport - By Abhinav Shrivastava

@gobbledygoo 

https://t.co/Q1grElYqci

#sportslaw",4,3,2019-08-22,6523.183886309272,8040.693839834909,2,2,0,0,2,3,0,0,1,2,London,GBR,Europe,Medium distance,TRUE
1901,2019-08-26T23:54:48Z,2019-08-28T14:34:32Z,38.6622222222222,1166136948341108736,sportslawMELB,"#sportslaw Loan-to-buy deals are on the rise in soccer, fallow top clubs to comply with Financial Fair Play regulations without losing any of their purchasing power: Football's Favored Accounting Tool https://t.co/edrNQNnCTO",5,3,2019-08-26,16732.156656451683,16732.156656451683,2,2,0,0,2,3,0,0,1,1,Melbourne,AUS,Oceania,Long distance,TRUE
1903,2019-08-26T18:36:01Z,2019-08-28T14:34:32Z,43.9752777777778,1166056722798186497,LawInSport,"An update on Antonio Brown’s helmet dispute with the NFL - By Bilal Chaudry

 https://t.co/52Ukcvnh7c

#sportslaw https://t.co/1XZxEhBh1Q",1,1,2019-08-26,9226.299810672155,9226.299810672155,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1905,2019-08-26T16:01:50Z,2019-08-28T14:34:32Z,46.545,1166017921824567296,rugbyandthelaw,"As predicted, Gabrillagues appealing his suspension. (https://t.co/rVa81C6fSH)

Here I considered how he might do so, and the challenges he will face in getting the result overturned: https://t.co/dDQJQUhlhM
#sportslaw #rugby",2,4,2019-08-26,0,0,3,3,3,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
1909,2019-08-26T13:30:42Z,2019-08-28T14:34:32Z,49.0638888888889,1165979885279633409,LawTop20,"Enhancing athletes' rights in #antidoping litigation via a system of #judicialprecedent
Join me in #ColoradoSprings in #October for the #PlayTheGame conference and a joint paper with @athleteslawyer 
#sportslaw #antidoping",2,0,2019-08-26,47.17546778645194,47.17546778645194,1,1,1,0,0,1,1,0,0,1,Manchester,GBR,Europe,Short distance,FALSE
1912,2019-08-26T10:45:26Z,2019-08-28T14:34:32Z,51.8183333333333,1165938294133334017,karim_o_selim,"For Whom are interested in Sports Law....
للمهتمين بدراسة القانون الرياضي... 
#EducatingSportsLeaders #SportsLaw https://t.co/NXvzuMpq9E",2,4,2019-08-26,3356.7513740523677,3356.7513740523677,1,1,0,0,1,3,0,0,1,1,Cairo,EGY,Africa,Medium distance,TRUE
1913,2019-08-26T10:15:14Z,2019-08-28T14:34:32Z,52.3216666666667,1165930696990498816,RealMadridUE,"The International Master in #SportsLaw offers the chance to visit some of the world’s leading sports organizations and bodies, such as #FIFA, #UEFA, Court of Arbitration for #Sports ⚽🏆

Learn more! ➤➤ https://t.co/LgW51e2gpb https://t.co/xOXLKa28A1",1,7,2019-08-26,8746.444816702793,8746.444816702793,1,1,0,0,1,3,0,0,1,1,Madrid,ESP,Europe,Medium distance,TRUE
1914,2019-08-26T10:04:01Z,2019-08-28T14:34:32Z,52.5086111111111,1165927872768425985,LawInSport,"Cheating in video games – lessons from Blizzard’s successful case against cheat and bot developer - By Oliver Fairhurst

@OliverF_IPMedia 

https://t.co/SgC6UfBcu1

#sportslaw https://t.co/S1dkvJN8NV",3,5,2019-08-26,9226.299810672155,9226.299810672155,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1922,2019-08-25T14:45:01Z,2019-08-28T14:34:32Z,71.8252777777778,1165636202827014144,LawInSport,"Cheating in video games – lessons from Blizzard’s successful case against cheat and bot developer - By Oliver Fairhurst

@OliverF_IPMedia 

https://t.co/SgC6UfBcu1

#sportslaw https://t.co/fqpRnPIodL",2,4,2019-08-25,9226.299810672155,9226.299810672155,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1928,2019-08-24T19:02:01Z,2019-08-28T14:34:32Z,91.5419444444444,1165338490260901888,LawInSport,"An update on Antonio Brown’s helmet dispute with the NFL - By Bilal Chaudry

 https://t.co/52Ukcvnh7c

#sportslaw https://t.co/0ORuSvu89b",1,3,2019-08-24,9226.299810672155,9226.299810672155,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1929,2019-08-24T19:02:01Z,2019-08-28T14:34:32Z,91.5419444444444,1165338488839069696,LawInSport,"Cheating in video games – lessons from Blizzard’s successful case against cheat and bot developer - By Oliver Fairhurst

@OliverF_IPMedia 

https://t.co/SgC6UfBcu1

#sportslaw https://t.co/KPfEYkeuZt",1,2,2019-08-24,9226.299810672155,9226.299810672155,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1936,2019-08-23T22:03:00Z,2019-08-28T14:34:32Z,112.525555555556,1165021649336446978,LawInSport,"Controversy in African football: Why the 2019 Champions League final highlights fundamental concerns over due process at CAF - By Chris Bond, Farai Razano

https://t.co/izEQlZfDgM

#sportslaw",3,1,2019-08-23,9226.299810672155,9226.299810672155,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1938,2019-08-23T18:10:01Z,2019-08-28T14:34:32Z,116.408611111111,1164963017328648192,LawInSport,"WADA suspends accreditation of New Delhi Laboratory - LawInSport 

https://t.co/GrFlDLLE6x

#sportslaw https://t.co/f6NmeslTBu",3,1,2019-08-23,7115.986871727895,9226.299810672155,2,2,0,0,2,3,0,0,1,2,London,GBR,Europe,Medium distance,TRUE
1947,2019-08-23T11:04:56Z,2019-08-28T14:34:32Z,123.493333333333,1164856038690082816,lexsportivablog,"IMAGE RIGHTS THREAD: 

Fact 1: Cristiano Ronaldo is the most followed Instagram user with 176 million followers. Not a politician, not a singer, not an actor, but a football player.

#lexsportiva #sportslaw",1,5,2019-08-23,6805.627251176963,6805.627251176963,1,1,0,0,1,3,0,0,1,1,London,GBR,Europe,Medium distance,TRUE
1951,2019-08-23T08:59:41Z,2019-08-28T14:34:32Z,125.580833333333,1164824518004658177,Sportslaw_Asser,"New #Sportslaw blogs in August! 

1. Closed leagues in E-Sports &amp; competition law by @T__Terraz at https://t.co/3X98HidGNH

2. Book review on Football &amp; The law (ed. @nickdemarco_) by @d_mavromati at https://t.co/FpozkXLo72

⤵",4,6,2019-08-23,358.0070053202566,358.0070053202566,1,1,0,1,0,2,0,1,0,1,Amsterdam,NLD,Europe,Short distance,FALSE
1952,2019-08-28T08:02:26Z,2019-08-29T08:44:57Z,24.7086111111111,1166622052683587584,rugbyandthelaw,"Interesting to see that Gabrillagues’ appeal has been successful. As I had suggested, it was somewhat surprising to see a top entry point. This feels more appropriate. 

Looking forward to reading the written decision.
#rugby #sportslaw 
https://t.co/rVa81C6fSH",2,3,2019-08-28,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
1955,2019-08-28T07:15:13Z,2019-08-29T08:44:57Z,25.4955555555556,1166610170639802368,sportslawMELB,"#sportslaw @playthegame_org @Ant1Duval @MichaelAsk_ADD @iNADO @RogerPielkeJr on separation of powers in sport: IOC = executive; IFs = legislature, CAS = judiciary, WADA = #doping prosecutor. Judiciary &amp; prosecution should be independent from the rest https://t.co/LKORDHrfug",7,11,2019-08-28,16905.64698310324,17213.16024455352,3,3,0,0,3,3,0,0,1,3,Melbourne,AUS,Oceania,Long distance,TRUE
1965,2019-08-28T06:30:51Z,2019-08-29T08:44:57Z,26.235,1166599005155053570,nickdemarco_,"Excellent review by my good friend and colleague, Chinese Sports lawyer Guo Cai #sportslaw #china https://t.co/8BZgUpIeG3",1,1,2019-08-28,0,0,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
1968,2019-08-27T22:55:31Z,2019-08-29T08:44:57Z,33.8238888888889,1166484415360450560,nisportslaw,"League One side #Bury FC have officially been expelled from the English Football League, a sad day for #football 

#sportslaw #insolvency 

#BoltonWanderersFC have been given another 14 days to get a deal in place.  https://t.co/eUtQ2kBDJ1",5,2,2019-08-27,2387.974319545375,4775.94863909075,2,2,1,0,1,3,0.5,0,0.5,2,Dublin,IRL,Europe,Medium distance,TRUE
1976,2019-08-27T15:22:27Z,2019-08-29T08:44:57Z,41.375,1166370398310502401,UNHLaw,"#UNHLawPodcast: Professor @McCannSportsLaw discusses the latest in the Zion Williamson federal lawsuit, the connection to Michael Avenatti, and why it might drive the #NBA to embrace the G League #sportslaw https://t.co/9UXvkdLx7b",3,5,2019-08-27,0,0,1,1,1,0,0,1,1,0,0,1,Boston,USA,North America,Short distance,FALSE
1995,2019-08-28T13:21:55Z,2019-08-30T05:51:34Z,40.4941666666667,1166702450436390918,MNsportslaw,"For front offices, the Hanley/Tampa Bay Lightning TCPA case has to be a must watch case. #TCPA #sportslaw #sports",1,2,2019-08-28,2429.9225358420904,2429.9225358420904,1,1,1,0,0,1,1,0,0,1,Minneapolis,USA,North America,Short distance,FALSE
1996,2019-08-28T11:34:30Z,2019-08-30T05:51:34Z,42.2844444444444,1166675420844056577,TMCAsser,"Early bird deadline to register for #ISLJconf2019 is approaching! Apply before Sept. 1st to hear #sportslaw experts speak on dispute resolution in #internationalsports, the role of #athletes in sports governance and the future of #esports law. Register now https://t.co/w6pTw2OY88 https://t.co/Vtde3Jf9If",7,10,2019-08-28,421.41343265172077,712.392833789448,4,4,1,3,0,2,0.25,0.75,0,3,Amsterdam,NLD,Europe,Short distance,FALSE
1997,2019-08-28T10:17:18Z,2019-08-30T05:51:34Z,43.5711111111111,1166655989971652608,nisportslaw,"“Stop the suffering and ditch the lip service to mental health in sport”. 

A fantastic article by Robert Kitson in the ⁦⁦@guardianopinion⁩ 

It may talk about #Rugby Union, but really is applicable to all sports. 

#mentalhealth #sportslaw  https://t.co/6mBjIpnoyb",5,4,2019-08-28,2387.974319545375,4775.94863909075,2,2,1,0,1,3,0.5,0,0.5,2,Dublin,IRL,Europe,Medium distance,TRUE
2005,2019-08-30T14:01:31Z,2019-08-31T19:34:10Z,29.5441666666667,1167437193666813952,brycelegal,Advice for lawyers on career development. Tips gleaned from the career of Red Sox attorney Dave Friedman. #legalcareer #sportslaw https://t.co/4m7XyXCezT,4,2,2019-08-30,906.271167283949,1483.3845161401287,2,2,2,0,0,1,1,0,0,1,Washington,USA,North America,Short distance,FALSE
2006,2019-08-30T13:41:43Z,2019-08-31T19:34:10Z,29.8741666666667,1167432211097948160,AlexKel22,Trying it on – ambush marketing and the Rugby World Cup (via Passle) by @LewisSilkin https://t.co/utJSucHuzA #ambushmarketing #rugbyworldcup #sportslaw #sportsmarketing,2,5,2019-08-30,556.2201423175633,556.2201423175633,1,1,1,0,0,1,1,0,0,1,London,GBR,Europe,Short distance,FALSE
2007,2019-08-30T13:11:40Z,2019-08-31T19:34:10Z,30.375,1167424647878459394,UNHLaw,Professor @McCannSportsLaw on @espn to discuss lawsuit from the former PSU doctor who claims to have been pressured into clearing players early #sportslaw https://t.co/KBtcpyGD8b,2,2,2019-08-30,0,0,1,1,1,0,0,1,1,0,0,1,Boston,USA,North America,Short distance,FALSE
